date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:00:29	2228/2228	---MC-	200	added ('OK')	application/json	date:Wed,%2024%20Jul%202024%2000:00:29%20GMT	https://professionalprofits.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fprofessionalprofits.com%2Fcontact%2F	C:/My%20Web%20Sites/tori/professionalprofits.com/wp-json/oembed/1.0/embedd22a.json	(from https://professionalprofits.com/contact/)
01:00:29	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2024%20Jul%202024%2000:00:29%20GMT	https://professionalprofits.com/?p=902	C:/My%20Web%20Sites/tori/professionalprofits.com/index2f19.html	(from https://professionalprofits.com/contact/)
01:00:30	2426/2426	---M-Z	200	added ('OK')	text/xml	date:Wed,%2024%20Jul%202024%2000:00:30%20GMT	https://professionalprofits.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fprofessionalprofits.com%2Fcontact%2F&format=xml	C:/My%20Web%20Sites/tori/professionalprofits.com/wp-json/oembed/1.0/embed3d77	(from https://professionalprofits.com/contact/)
01:00:30	872/872	---MC-	200	added ('OK')	text/javascript	date:Wed,%2024%20Jul%202024%2000:00:30%20GMT	https://www.google.com/recaptcha/api.js?render=explicit&ver=3.22.1	C:/My%20Web%20Sites/tori/www.google.com/recaptcha/api6565.js	(from https://professionalprofits.com/contact/)
01:00:30	113381/113381	---M-Z	200	added ('OK')	text/css	etag:%2228c15bf-1bae5-619303f45414c-gzip%22	https://professionalprofits.com/wp-includes/css/dist/block-library/style.min.css?ver=6.5.5	C:/My%20Web%20Sites/tori/professionalprofits.com/wp-includes/css/dist/block-library/style.minadc6.css	(from https://professionalprofits.com/terms-conditions/)
01:00:31	12341/12341	---MC-	200	added ('OK')	application/json	date:Wed,%2024%20Jul%202024%2000:00:31%20GMT	https://professionalprofits.com/wp-json/wp/v2/pages/910	C:/My%20Web%20Sites/tori/professionalprofits.com/wp-json/wp/v2/pages/910.json	(from https://professionalprofits.com/terms-conditions/)
01:00:31	2490/2490	---MC-	200	added ('OK')	application/json	date:Wed,%2024%20Jul%202024%2000:00:31%20GMT	https://professionalprofits.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fprofessionalprofits.com%2Fterms-conditions%2F	C:/My%20Web%20Sites/tori/professionalprofits.com/wp-json/oembed/1.0/embed70a0.json	(from https://professionalprofits.com/terms-conditions/)
01:00:31	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2024%20Jul%202024%2000:00:31%20GMT	https://professionalprofits.com/?p=910	C:/My%20Web%20Sites/tori/professionalprofits.com/index0865.html	(from https://professionalprofits.com/terms-conditions/)
01:00:31	2702/2702	---M-Z	200	added ('OK')	text/xml	date:Wed,%2024%20Jul%202024%2000:00:31%20GMT	https://professionalprofits.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fprofessionalprofits.com%2Fterms-conditions%2F&format=xml	C:/My%20Web%20Sites/tori/professionalprofits.com/wp-json/oembed/1.0/embed22ce	(from https://professionalprofits.com/terms-conditions/)
01:00:32	11527/11527	---MC-	200	added ('OK')	application/json	date:Wed,%2024%20Jul%202024%2000:00:32%20GMT	https://professionalprofits.com/wp-json/wp/v2/pages/912	C:/My%20Web%20Sites/tori/professionalprofits.com/wp-json/wp/v2/pages/912.json	(from https://professionalprofits.com/risk-disclaimer/)
01:00:32	2473/2473	---MC-	200	added ('OK')	application/json	date:Wed,%2024%20Jul%202024%2000:00:32%20GMT	https://professionalprofits.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fprofessionalprofits.com%2Frisk-disclaimer%2F	C:/My%20Web%20Sites/tori/professionalprofits.com/wp-json/oembed/1.0/embed405f.json	(from https://professionalprofits.com/risk-disclaimer/)
01:00:32	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2024%20Jul%202024%2000:00:32%20GMT	https://professionalprofits.com/?p=912	C:/My%20Web%20Sites/tori/professionalprofits.com/index94f9.html	(from https://professionalprofits.com/risk-disclaimer/)
01:00:33	2685/2685	---M-Z	200	added ('OK')	text/xml	date:Wed,%2024%20Jul%202024%2000:00:33%20GMT	https://professionalprofits.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fprofessionalprofits.com%2Frisk-disclaimer%2F&format=xml	C:/My%20Web%20Sites/tori/professionalprofits.com/wp-json/oembed/1.0/embede32b	(from https://professionalprofits.com/risk-disclaimer/)
01:00:33	18236/18236	---M--	200	added ('OK')	font/woff2	etag:%2238c100a-473c-607bf5535c880%22	https://professionalprofits.com/wp-content/plugins/bdthemes-element-pack/assets/fonts/element-pack.woff2?pczp4f	C:/My%20Web%20Sites/tori/professionalprofits.com/wp-content/plugins/bdthemes-element-pack/assets/fonts/element-pack3765.woff2	(from https://professionalprofits.com/wp-content/plugins/bdthemes-element-pack/assets/css/ep-font.css?ver=7.4.0)
01:00:33	38212/38212	---M--	200	added ('OK')	font/ttf	etag:%2238c1008-9544-607bf5535c880%22	https://professionalprofits.com/wp-content/plugins/bdthemes-element-pack/assets/fonts/element-pack.ttf?pczp4f	C:/My%20Web%20Sites/tori/professionalprofits.com/wp-content/plugins/bdthemes-element-pack/assets/fonts/element-pack3765.ttf	(from https://professionalprofits.com/wp-content/plugins/bdthemes-element-pack/assets/css/ep-font.css?ver=7.4.0)
01:00:33	38288/38288	---M--	200	added ('OK')	font/woff	etag:%2238c1000-9590-607bf5535c880%22	https://professionalprofits.com/wp-content/plugins/bdthemes-element-pack/assets/fonts/element-pack.woff?pczp4f	C:/My%20Web%20Sites/tori/professionalprofits.com/wp-content/plugins/bdthemes-element-pack/assets/fonts/element-pack3765.woff	(from https://professionalprofits.com/wp-content/plugins/bdthemes-element-pack/assets/css/ep-font.css?ver=7.4.0)
01:00:35	118780/118780	---M--	200	added ('OK')	image/svg+xml	etag:%2238c1004-1cffc-607bf5535c880%22	https://professionalprofits.com/wp-content/plugins/bdthemes-element-pack/assets/fonts/element-pack.svg?pczp4f	C:/My%20Web%20Sites/tori/professionalprofits.com/wp-content/plugins/bdthemes-element-pack/assets/fonts/element-pack3765.svg	(from https://professionalprofits.com/wp-content/plugins/bdthemes-element-pack/assets/css/ep-font.css?ver=7.4.0)
01:00:35	468/468	---M--	200	added ('OK')	image/svg+xml	etag:%2239013cc-1d4-608c74ac1e880%22	https://professionalprofits.com/wp-content/uploads/2023/10/pattern-2.svg	C:/My%20Web%20Sites/tori/professionalprofits.com/wp-content/uploads/2023/10/pattern-2.svg	(from https://professionalprofits.com/wp-content/uploads/elementor/css/post-165.css?ver=1719531747)
01:00:35	3275/3275	---M-Z	200	added ('OK')	text/css	etag:%223902045-ccb-61be7b82a09f2-gzip%22	https://professionalprofits.com/wp-content/uploads/elementor/css/post-1574.css?ver=1719531901	C:/My%20Web%20Sites/tori/professionalprofits.com/wp-content/uploads/elementor/css/post-1574aca9.css	(from https://professionalprofits.com/waitlist-accelerator/)
01:00:36	10835/10835	---MC-	200	added ('OK')	application/json	date:Wed,%2024%20Jul%202024%2000:00:35%20GMT	https://professionalprofits.com/wp-json/wp/v2/pages/1574	C:/My%20Web%20Sites/tori/professionalprofits.com/wp-json/wp/v2/pages/1574.json	(from https://professionalprofits.com/waitlist-accelerator/)
01:00:36	2337/2337	---MC-	200	added ('OK')	application/json	date:Wed,%2024%20Jul%202024%2000:00:36%20GMT	https://professionalprofits.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fprofessionalprofits.com%2Fwaitlist-accelerator%2F	C:/My%20Web%20Sites/tori/professionalprofits.com/wp-json/oembed/1.0/embed4047.json	(from https://professionalprofits.com/waitlist-accelerator/)
01:00:36	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2024%20Jul%202024%2000:00:36%20GMT	https://professionalprofits.com/?p=1574	C:/My%20Web%20Sites/tori/professionalprofits.com/index8432.html	(from https://professionalprofits.com/waitlist-accelerator/)
01:00:37	2547/2547	---M-Z	200	added ('OK')	text/xml	date:Wed,%2024%20Jul%202024%2000:00:37%20GMT	https://professionalprofits.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fprofessionalprofits.com%2Fwaitlist-accelerator%2F&format=xml	C:/My%20Web%20Sites/tori/professionalprofits.com/wp-json/oembed/1.0/embed5125	(from https://professionalprofits.com/waitlist-accelerator/)
01:00:37	23078/23078	---MCZ	200	added ('OK')	text/javascript	date:Tue,%2019%20Mar%202024%2007:51:07%20GMT	https://link.msgsndr.com/js/form_embed.js	C:/My%20Web%20Sites/tori/link.msgsndr.com/js/form_embed.js	(from https://professionalprofits.com/waitlist-accelerator/)
01:02:11	48575254/48575254	---M--	200	added ('OK')	video/mp4	etag:%2239013d2-2e53316-608bae1b5ef00%22	https://professionalprofits.com/wp-content/uploads/2023/10/9xeNyJjF5asXz95uwoSUo2WbnW8.mp4	C:/My%20Web%20Sites/tori/professionalprofits.com/wp-content/uploads/2023/10/9xeNyJjF5asXz95uwoSUo2WbnW8.mp4	(from https://professionalprofits.com/about-us/)
01:02:12	19869/19869	---M--	200	added ('OK')	image/svg+xml	etag:%2239013f7-4d9d-608d22d094300%22	https://professionalprofits.com/wp-content/uploads/2023/10/trading-lines2.svg	C:/My%20Web%20Sites/tori/professionalprofits.com/wp-content/uploads/2023/10/trading-lines2.svg	(from https://professionalprofits.com/wp-content/uploads/elementor/css/post-1574.css?ver=1719531901)
